error2004,,
  predictedround actualround,,
1              2           8,,
2              2           7,,
3              2           6,,
4              1           3,,
0.349119,,
  predictedround actualround,,
1              3           8,,
2              5           7,,
3              6           6,,
4              6           3,,
0.2259836,,
  predictedround actualround,,
1              2           8,,
2              2           7,,
3              5           6,,
4              3           3,,
0.2526174,,
  predictedround actualround,,
1              3           8,,
2              4           7,,
3              8           6,,
4              5           3,,
0.2648667,,
  predictedround actualround,,
1              2           8,,
2              4           7,,
3              5           6,,
4              2           3,,
0.2461172,,
  predictedround actualround,,
1             10           8,,
2              3           7,,
3              9           6,,
4             11           3,,
0.3412933,,
  predictedround actualround,,
1              0           8,,
2              0           7,,
3              0           6,,
4              1           3,,
0.4669522,,
  predictedround actualround,,
1              4           8,,
2              6           7,,
3              3           6,,
4              2           3,,
0.1841336,,
  predictedround actualround,,
1              6           8,,
2              7           7,,
3              4           6,,
4             12           3,,
0.2659018,,
  predictedround actualround,,
1              0           8,,
2              1           7,,
3              0           6,,
4              0           3,,
0.4662718,,
