error2004,,
  predictedround actualround,,
1              5          13,,
2              6           9,,
3              7           6,,
4              7           5,,
0.1579301,,
  predictedround actualround,,
1              5          13,,
2              5           9,,
3             12           6,,
4             11           5,,
0.2897726,,
  predictedround actualround,,
1              9          13,,
2              4           9,,
3             10           6,,
4             10           5,,
0.226192,,
  predictedround actualround,,
1              9          13,,
2              2           9,,
3             12           6,,
4             11           5,,
0.2603029,,
  predictedround actualround,,
1             10          13,,
2              3           9,,
3              9           6,,
4              7           5,,
0.1618796,,
  predictedround actualround,,
1              7          13,,
2             11           9,,
3              7           6,,
4              9           5,,
0.1486949,,
  predictedround actualround,,
1             11          13,,
2              3           9,,
3             21           6,,
4             16           5,,
0.405746,,
  predictedround actualround,,
1              7          13,,
2              3           9,,
3             10           6,,
4             11           5,,
0.2583162,,
  predictedround actualround,,
1              4          13,,
2              5           9,,
3              7           6,,
4             11           5,,
0.2264702,,
  predictedround actualround,,
1             12          13,,
2              7           9,,
3             10           6,,
4              8           5,,
0.1140232,,
