ppcluster4
  predictedround actualround
1             11          10
2             20           5
3              8           3
4              8           9
0.2011576 
  predictedround actualround
1             10          10
2             25           5
3              7           3
4              6           9
0.2365999 
  predictedround actualround
1             16          10
2             14           5
3              3           3
4              6           9
0.1710345 
  predictedround actualround
1             16          10
2             12           5
3              2           3
4              2           9
0.1994054 
  predictedround actualround
1              3          10
2             19           5
3              6           3
4              2           9
0.2749763 
  predictedround actualround
1              5          10
2             11           5
3              6           3
4              5           9
0.1513966 
  predictedround actualround
1             15          10
2             17           5
3              2           3
4              7           9
0.1818928 
  predictedround actualround
1             10          10
2             15           5
3              5           3
4              4           9
0.1465154 
  predictedround actualround
1              4          10
2              9           5
3             11           3
4              7           9
0.1756355 
  predictedround actualround
1             13          10
2             11           5
3             12           3
4              6           9
0.1922065 
