ppcluster4
  predictedround actualround
1             19          22
2             20          26
3             21          27
4             24          21
0.1166688 
  predictedround actualround
1             24          22
2             17          26
3             20          27
4             25          21
0.1470951 
  predictedround actualround
1             14          22
2             26          26
3             14          27
4             30          21
0.2016439 
  predictedround actualround
1             22          22
2             18          26
3             12          27
4             34          21
0.234638 
  predictedround actualround
1             15          22
2             26          26
3             18          27
4             28          21
0.1549012 
  predictedround actualround
1             26          22
2             21          26
3             26          27
4             26          21
0.09625547 
  predictedround actualround
1             13          22
2             18          26
3             18          27
4             25          21
0.2003245 
  predictedround actualround
1             12          22
2             15          26
3             19          27
4             32          21
0.2635406 
  predictedround actualround
1             20          22
2             18          26
3             22          27
4             38          21
0.2123377 
  predictedround actualround
1             14          22
2             17          26
3             29          27
4             23          21
0.1470287 
