ppcluster4
  predictedround actualround
1              8          11
2              7           7
3             15          10
4             20          14
0.1734139 
  predictedround actualround
1              4          11
2              8           7
3             11          10
4             12          14
0.1462895 
  predictedround actualround
1              4          11
2              4           7
3              7          10
4              8          14
0.2370229 
  predictedround actualround
1              4          11
2              9           7
3             11          10
4              9          14
0.1892642 
  predictedround actualround
1             14          11
2             14           7
3             13          10
4             14          14
0.1662819 
  predictedround actualround
1              8          11
2              7           7
3              6          10
4              8          14
0.1697596 
  predictedround actualround
1              3          11
2              7           7
3             16          10
4              9          14
0.2298032 
  predictedround actualround
1             10          11
2             10           7
3             10          10
4             10          14
0.09999992 
  predictedround actualround
1              3          11
2             15           7
3             13          10
4              3          14
0.373987 
  predictedround actualround
1              3          11
2              8           7
3             12          10
4              3          14
0.2790608 
