ppcluster4
  predictedround actualround
1             10           4
2              7           5
3             11          14
4             19           9
0.228693 
  predictedround actualround
1             11           4
2             11           5
3              8          14
4             16           9
0.2925372 
  predictedround actualround
1             14           4
2             12           5
3             14          14
4             14           9
0.259185 
  predictedround actualround
1              6           4
2              3           5
3             13          14
4             18           9
0.156584 
  predictedround actualround
1              4           4
2             16           5
3              3          14
4             20           9
0.3792876 
  predictedround actualround
1             13           4
2             14           5
3              9          14
4             10           9
0.2742735 
  predictedround actualround
1             11           4
2             11           5
3             11          14
4             16           9
0.2555975 
  predictedround actualround
1             20           4
2             14           5
3              9          14
4             18           9
0.4455477 
  predictedround actualround
1             16           4
2             13           5
3             16          14
4             13           9
0.2910082 
  predictedround actualround
1              6           4
2             13           5
3             13          14
4             13           9
0.1747281 
