ppdf
21001
21002
42
52
21003
42
65
82
88
90
21004
10
25
64
78
21005
21006
12
43
21007
67
21008
7
41
75
82
85
96
21009
21010
17
76
89
94
96
21011
21012
21013
75
88
21014
21015
10
32
35
60
77
78
96
98
21016
11
16
41
74
82
21017
21018
21019
2
3
17
43
58
67
68
75
91
21020
21021
21022
80
21023
21024
21025
16
17
24
36
42
75
90
21026
41
43
44
76
21027
21028
21029
97
21030
33
75
80
88
21031
21032
21033
75
82
21034
10
12
33
76
21035
21036
82
21037
21038
3
61
89
21039
21040
40
21041
34
35
36
61
88
98
21042
21043
12
16
42
45
53
61
65
79
91
21044
21045
3
41
43
45
61
82
21046
21047
12
16
32
61
88
94
21048
11
44
91
21049
36
74
79
21050
21051
2
16
17
24
39
42
21052
21053
2
10
43
64
21054
13
39
51
61
89
21055
10
50
21056
21057
21058
32
42
74
95
21059
21060
21
21061
21062
21063
78
90
21064
25
34
37
39
43
44
49
74
77
90
21065
2
50
21066
32
78
90
21067
33
40
44
64
65
80
88
94
21068
21069
10
13
37
75
79
85
96
21070
42
21071
35
44
82
89
21072
21073
61
80
88
90
21074
16
56
60
82
21075
21076
43
80
98
21077
21078
82
90
21079
52
82
90
21080
21081
21082
21083
42
21084
21085
40
45
52
69
75
90
21086
40
75
98
21087
88
21088
21089
21090
21091
42
44
76
21092
21093
21094
7
21
41
50
82
21095
21096
79
21097
21098
21099
44
64
74
21100
21101
21102
11
25
32
77
98
21103
98
21104
42
74
76
82
90
21105
40
82
85
90
21106
10
43
75
79
89
21107
21108
1
12
32
44
74
98
21109
2
75
94
21110
12
75
21111
42
79
90
21112
85
21113
21114
7
11
19
42
59
79
93
98
21115
79
21116
21117
7
21118
43
44
64
82
21119
7
16
36
45
66
73
96
21120
21121
21122
12
42
95
98
21123
21124
21125
21126
21127
21128
32
65
75
21129
21130
12
39
85
21131
21132
74
77
80
82
21133
41
21134
21135
21136
43
65
21137
21138
21139
74
75
88
91
21140
10
32
36
50
52
70
79
21141
16
98
21142
40
74
80
90
21143
42
43
65
97
21144
50
21145
77
21146
21147
36
21148
36
42
64
74
21149
44
21150
12
52
90
21151
50
21152
13
16
41
81
82
21153
7
13
32
40
50
52
81
93
21154
1
2
16
34
49
60
21155
40
41
74
79
90
21156
18
24
52
69
85
93
94
98
21157
20
60
21158
21159
21160
21161
53
68
79
98
21162
21163
98
21164
51
61
88
89
21165
21166
42
69
97
21167
21168
41
75
82
88
21169
2
88
21170
32
50
77
21171
21172
7
36
50
94
21173
21174
13
17
18
21
37
53
81
94
21175
88
21176
16
76
21177
13
32
34
40
45
91
21178
12
74
82
98
21179
40
64
85
97
21180
16
36
61
77
85
95
21181
44
50
74
82
21182
21183
2
76
21184
21185
33
88
21186
76
77
79
80
88
21187
21188
65
21189
64
85
21190
21191
39
91
96
21192
21193
21194
80
82
21195
40
21196
21197
1
21198
21199
10
25
50
90
97
21200
21201
12
82
21202
79
21203
36
50
21204
85
21205
36
52
65
79
21206
12
67
21207
32
82
21208
44
52
76
79
85
96
21209
21210
21211
21212
21213
19
76
82
21214
21215
80
21216
21217
21
